returns
0.00955661
-0.00343242
0.00566984
0.0183106
0.00719127
0.00396741
-0.00230548
-0.00677395
0.0220213
0.00640413
-0.00415228
0.0114107
-0.00475743
0.000824636
-0.00537508
0.00869574
-0.00289991
0.000433302
-0.0164364
0.0110507
0.0070082
1.94191e-05
0.0157996
-0.00228317
0.00310592
0.00368141
0.0196982
0.00681768
0.00596683
-0.00640337
0.00171508
0.00310451
-0.00760546
-0.00494678
-0.00354673
-0.00116916
-0.00258362
0.00563274
0.0056198
0.00976611
0.00592222
-0.00521295
-0.00849373
0.0121523
-0.000318824
0.012742
-0.00466087
-0.00434989
0.0058105
0.00186271
0.00593854
-0.010372
0.00578422
-0.0128422
0.00981179
0.00959882
-0.00635408
-0.00262155
-0.00555753
0.0120914
0.00490761
-0.0043025
0.00945804
-0.00569879
0.0191104
0.00353603
0.00490853
0.00755987
-0.0182672
0.00696058
0.00379209
0.0116924
0.00573203
-0.00702126
-0.0130327
0.0180607
0.00776625
0.00630728
-0.00105891
0.00015556
-0.00161351
0.0115426
-0.00849212
0.00895054
0.00870269
0.00195906
0.00628968
0.00323857
0.00288632
0.00526494
0.000214136
0.00776836
0.0043442
0.00501525
0.00302669
0.00236372
-0.0115003
0.00139405
-0.0016603
-0.0117564
0.0205067
-0.00920329
-0.00761872
-0.00568989
-0.0145879
0.00407179
-0.00563748
0.00059425
-0.0103838
0.00641411
-0.0230702
0.0167901
0.00729291
-0.00207792
0.00107442
-0.00955758
-0.000533875
-0.0161029
0.00713173
0.012832
-0.00100965
0.0139984
0.000487565
-0.000523171
0.0067057
0.00364744
-0.00388895
0.0106911
0.00810706
0.000185114
0.00635493
0.00480485
-0.000491278
-0.00310145
0.00742195
0.00685333
-0.0016629
-0.00989252
0.00316759
-0.0107018
-0.0175917
0.00765153
0.00798265
-0.00260589
0.00165723
0.00136843
0.00188571
0.00495591
-0.00363761
0.0048462
0.0040126
-0.0115864
0.00550422
-0.00658792
-0.00322479
0.0027073
-0.00313569
0.0068116
0.00174464
-0.00341251
-0.0137014
-0.00417322
-0.0211343
0.0253492
0.0101077
0.00899143
-0.0146262
-0.00024605
-0.0135185
0.000778954
-0.0101392
0.00744527
0.00431535
0.01337
-0.014223
0.00762671
-0.0034166
0.00258453
-0.00489143
0.00904327
0.0168166
0.00376033
-0.0063717
-0.00486085
0.00483558
0.0038768
0.0294451
-0.00584708
0.0101523
-0.00395987
0.00670816
0.00296323
0.00812244
0.00485566
0.00414275
0.00642699
0.00747219
-7.71053e-05
0.00395546
0.00307523
-0.000374473
0.0042717
0.00930686
0.00580182
0.00208163
-0.015167
-0.00438595
-0.00740575
-0.00642128
0.00188994
0.00393019
-0.0410157
0.00411723
-0.0122165
0.0251294
-0.0133456
0.00480717
0.020809
0.0314745
-0.01008
-0.00160499
0.00561019
-0.00922201
-0.00350641
0.000781536
0.0114226
-0.0136854
-0.00527326
0.0150654
0.00945612
0.00841172
-0.0027816
-0.00401945
0.00676911
-0.00655359
0.00264274
-0.00621847
0.0210854
0.010371
-0.000897882
-0.0219243
-0.00196009
-0.020706
0.00857726
0.0138967
-0.0192413
-0.00978927
0.0112831
-0.0113034
0.00555695
0.00360572
-0.0167471
-0.0283045
0.0147436
0.0177654
0.00763782
-0.0125812
0.00859452
0.00742511
-0.0025437
-0.0154309
-0.00237553
0.0109766
-0.00237711
0.0102095
-0.0148445
0.00174459
-0.0268173
0.0128453
-0.00579771
-0.00186897
0.00629854
-0.0297766
0.00409594
-0.0105697
-0.0205047
0.0333093
-0.0146421
-0.0304247
0.0291038
-0.0154452
-0.0327877
0.0110229
-0.0160894
0.0620085
-0.0354771
-0.000240823
0.0144043
-0.00164761
0.0298934
0.00449353
-0.00124274
-0.0117922
0.0209264
-0.00959904
-0.0115363
0.00347158
0.0039057
0.0239911
0.00223433
-0.0114184
0.0119285
0.00558355
0.00265792
-0.016975
-0.00248791
0.00994481
0.001756
-0.00794033
-0.000740025
0.00266442
-0.0147269
0.00412303
0.0153033
-0.0232047
-0.0307514
-0.00264749
0.0183804
0.0191324
0.00510527
-0.0178139
0.000376658
-0.0094442
0.0045345
-0.0188166
-0.036803
0.0111746
0.0426552
-0.00872692
0.0302142
-0.0054807
0.00508974
-0.023023
-0.0186081
0.00131723
0.0214364
-0.0159348
0.00633918
0.0160659
0.0244578
0.0134652
-0.0063246
-0.0192468
0.0194375
-0.00570319
0.0156071
-0.0103978
0.00143571
-0.0140965
-0.0232946
-0.0210573
-0.0111938
0.0096675
-0.0153259
-0.00535466
0.00881589
0.0180236
-0.00494357
0.00584035
0.0383645
-0.00248404
-0.00284166
0.00103626
-0.00989835
0.000951813
0.0158328
-0.0197592
0.0243283
0.00482072
-0.0235515
-0.00349257
0.0150952
-0.00572524
-0.0160236
0.021143
0.00958349
0.0134984
-0.00663175
-0.00250722
0.0147778
0.00430677
0.00335311
0.00391269
-0.0111156
0.03215
-0.00516282
-0.0103639
-0.00121217
0.00849657
-0.0109464
0.00940163
0.00136703
-0.00429861
0.00380012
0.000303139
-0.000606133
0.0048856
-0.00224149
0.0050017
-0.00473807
0.00102981
-0.00642498
0.00617809
-0.000674465
-0.0115979
-0.00917516
-0.0151605
-0.00844777
-0.0135905
0.0211617
0.000527236
-0.00348817
-0.0126615
-0.00321737
0.0110654
0.019817
-0.0119323
-0.00113357
-0.00899543
-0.00921092
-0.0141173
-0.00185671
0.00947506
-0.017064
-0.0177616
0.00658498
-0.00241105
-0.0046091
-0.00434722
0.0197364
0.00284693
0.0325095
-0.00276712
-0.00673326
-0.00409983
-0.01141
0.00140967
-0.00224114
-0.00583688
0.0165039
0.00993607
-0.000686807
-0.00302686
0.00496786
-0.0349725
0.0158058
0.0103404
-0.00360661
-9.70802e-06
0.001207
0.0108869
0.0058763
-0.0194063
-0.0102372
0.0472753
0.00425384
0.00347397
-0.00144024
0.0196272
0.0135853
0.000694962
-0.00175702
0.00690717
-0.00208901
0.00482895
-0.00695986
0.00491928
0.0048774
0.00554239
0.00156507
-0.000461806
-0.00263281
0.0172235
0.00263941
0.00120581
-0.00750749
0.00323927
-0.00563262
-0.00214762
-0.00171635
-0.00782403
0.0149347
0.00104602
-0.0352597
-0.010549
0.0043572
-0.00591952
0.0293632
-0.01003
-0.00205217
0.00815118
-0.00449805
0.00724546
-0.0139007
0.018593
-0.000817809
0.0274199
-0.00366086
0.0123542
0.0104975
-0.00335751
0.00706437
0.00321342
0.0134656
0.0043804
0.0167533
-0.0052093
-0.0173515
0.00880984
0.00531837
-0.00763399
0.00192088
0.00737585
-0.0115915
-0.000129043
-0.00768639
-0.0140616
0.00284356
0.0151756
-0.00797083
0.00222444
-0.00534554
0.0128036
0.000751732
0.0232642
-0.000209528
0.00488279
0.00372746
-0.0152317
-0.00537454
0.00694285
-0.000330774
0.000844053
-0.0233611
0.0147848
-0.00896374
-0.00952024
0.0163418
0.00260292
-0.00115283
-0.00281475
-0.0020208
-0.00267542
-0.00717934
-0.0174854
0.0159013
-0.0280031
0.0224583
-0.00783373
0.0148627
0.00662338
0.0129421
0.00455759
-0.00774417
0.00771884
0.00401846
0.0109594
0.00638383
0.00958945
0.0214691
0.00384374
0.00763953
-0.0162508
0.0138513
-0.00692952
0.0168514
-0.00178846
0.00399183
0.00105062
-0.00483005
0.00793342
0.0196693
-0.00486868
-0.00852336
0.00309237
0.00236656
0.00231008
-0.0189943
-0.00455798
-0.0103476
0.0142919
0.00481288
-0.0108107
-0.00908789
0.00621931
0.00131396
0.00111569
-0.00451715
-0.00626492
0.005854
0.0102835
-0.00573149
-0.00397781
-0.0147254
-0.00584442
0.0111184
-0.00493188
-0.0160581
-0.0119457
0.00569061
0.0204066
-0.00601328
-0.00359696
-0.00365538
0.00455168
-0.000554433
-0.00116008
0.00330896
0.00793358
-0.00451236
0.00952812
-0.00442413
0.000557196
-0.000652162
-0.0103352
-0.00188663
-0.00137021
0.00280656
0.0122324
0.00687521
0.0149799
-0.000116096
0.000320036
-0.00723898
-0.0343348
-0.00591828
0.00629688
0.00889241
0.0105499
0.00606035
-0.00149957
-0.0121922
-0.00335155
0.00086716
-0.00128279
0.0190498
-0.00130433
0.000339495
-0.00769355
0.0118778
0.0112579
0.00905062
-0.0147149
-0.0119627
-0.000147318
0.00836923
-0.0053085
-0.005765
0.0124213
0.0238388
-0.0140389
0.00260627
-0.0137989
-0.000797838
-0.0048306
-0.00578455
0.00318682
0.000136849
0.00307794
-0.00141893
0.00289247
0.00976048
0.006392
0.00170677
-0.00600777
0.00224551
-0.000338959
0.00297063
-0.0112086
0.00359153
0.0113562
0.00708244
-0.00723533
-0.00617846
0.0125284
0.0131508
-0.0116019
-0.00132022
0.0165038
-0.0192193
-0.00301681
-0.00960238
-0.00689919
0.0020602
0.00863107
-6.12188e-05
-0.00269662
-0.00486081
-0.00467293
-0.00143119
0.00689759
-0.00711536
0.0200741
-0.00145732
-0.00355758
-0.0113911
0.00361595
0.00187004
-0.00638647
0.000771182
-0.0136367
0.00971784
0.0114905
0.0103495
-0.0088559
-0.0170072
0.00478331
0.00897216
0.00454378
0.0145821
-0.00936224
4.86992e-05
-0.00288639
0.0151532
0.00700291
-0.00504539
0.00430236
0.0135141
-0.00154095
-0.00984962
0.00927551
0.00148645
0.00542887
0.00106433
0.00483817
0.00467578
0.000730052
-0.00238451
-0.004801
0.00229031
0.00840578
-0.00212095
0.00417132
-0.000151202
-0.00433623
0.0116298
0.00427501
-0.0015184
0.00154809
-0.00234542
0.00473491
0.00465967
0.00346274
-0.0014117
-0.00207429
0.000926159
0.00210895
-0.000812155
0.000410407
